dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm	, special, find_place , find_date , end_date
N448534202000837,2020(년생),1(Kg),F,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309688_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309688.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,2개월령/ 어미개와 같이 구조된 6마리 중 1마리,은도원길12-19,20200911,20200921
N448534202000836,2020(년생),1(Kg),M,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309287_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309287.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,2개월령/ 어미개와 같이 구조된 6마리 중 1마리,은도원길12-19,20200911,20200921
N448534202000835,2020(년생),1(Kg),M,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911130954_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911130954.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,2개월령/ 어미개와 같이 구조된 6마리 중 1마리,은도원길12-19,20200911,20200921
N448534202000834,2020(년생),1(Kg),F,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309627_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309627.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,2개월령/ 어미개와 같이 구조된 6마리 중 1마리 ,은도원길12-19,20200911,20200921
N448534202000833,2020(년생),1(Kg),F,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309146_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309146.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,2개월령/ 어미개와 같이 구조된 6마리 중 1마리 ,은도원길12-19,20200911,20200921
N448534202000832,2017(년생),6(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911130986_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911130986.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,흰색바탕에 연한황색 무늬/ 구조된 6마리중  어미개,은도원길12-19,20200911,20200921
N448534202000831,2013(년생),6(Kg),M,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909323_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909323.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,흰색/ 말티즈,해안도로,20200911,20200921
N448534202000830,2015(년생),25(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909686_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909686.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,흰색/,서포119,20200911,20200921
N448534202000829,2018(년생),6(Kg),M,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909591_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909591.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,검은색/ 발색깔이 연한 황색,석양길500,20200911,20200921
N447514202000128,2020(년생),5(Kg),M,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009110809119_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110809119.jpg,경상북도 군위군 군위읍 중앙1길 17 (군위읍) ,우성동물병원,경계심이 강함,동부2동,20200911,20200921
N447502202001523,2017(년생),7(Kg),M,믹스견,황,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109321_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109321.jpg,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,영일동물플러스,포획틀로 구조/털이 심하게 엉켜있음(바깥생활을 오래한듯함)/약간소심함/온순함/예쁜얼굴,경상북도 포항시 남구 오천읍 용덕리 2-15 해병대제1사단 인근,20200911,20200921
N444461202000493,2020(년생),1(Kg),F,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109484_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109484.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,신흥24번길 9-3,20200911,20200921
N444461202000492,2020(년생),1(Kg),M,믹스견,검회,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109810_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109810.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,예산 임성로 32,20200911,20200921
N444461202000491,2019(년생),6(Kg),M,믹스견,검은색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109319_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109319.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,고덕면 구만리윗뜸길 27,20200911,20200921
N444461202000490,2019(년생),10(Kg),F,그레이 하운드,흰갈검,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109453_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109453.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,신양면 청신로 352,20200911,20200921
N444461202000485,2020(년생),3(Kg),M,믹스견,검은색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109372_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109372.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,예산로 223번길 13,20200911,20200921
N444461202000484,2019(년생),2(Kg),F,믹스견,흰갈,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109202_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109202.jpg,충청남도 예산군 예산읍 예산로 251 (예산읍) 흙동물병원,흙동물병원,이상없음,공주대학교,20200911,20200921
N444458202000241,2018(년생),4.0(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409627_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409627.jpg,충청남도 서천군 마산면 한마로 1189-19 ,서천유기동물보호소,차분한 성격이며/ 인근 주택 배회로 신고됨,서천군 장항읍 장항산단로34번길 51 주변,20200911,20200921
N444458202000240,2018(년생),5.0(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911130900_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911130900.jpg,충청남도 서천군 마산면 한마로 1189-19 ,서천유기동물보호소,사람 잘따르며/ 친화성 좋은 성격이며 번지내에 들어와 신고됨,서천군 마서면 옥도로602번길 8 주변,20200911,20200921
N443571202001862,2014(년생),9(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309849_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309849.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,한쪽눈 이상/ 예민하며 신고자 입양 원하심,미원면 어암리130번지,20200911,20200921
N443571202001861,2017(년생),5(Kg),F,믹스견,흰색 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309150_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309150.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,반려동물보호센터,빨간색 목줄착용한 갈색 믹스견,흥덕구 사운로 404번길36,20200911,20200921
N441553202002758,2019(년생),4(Kg),M,믹스견,흰색/ 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009671_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009671.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,빨간 가슴줄 착용중/ 순하며/ 언뜻 검정시츄를 닮았음/ 양쪽 눈/귀/볼에 검은털/,매송면 원평리 7-4,20200911,20200921
N441553202002757,2019(년생),3(Kg),F,믹스견,흰색/ 옅은갈색/ 검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009110909183_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909183.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,순한 편/ 슈나우져를 약간 닮았으며/ 눈가와 귀끝이 거뭇함/,매송면 원평리 7-4,20200911,20200921
N441553202002756,2018(년생),7(Kg),F,믹스견,흰색/ 밝은갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009110909730_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909730.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,경계가 약간 있는 편/ 얼굴과 몸이 날렵하고 귀는 중간이 접힌 형태/,장안면 수촌리 159-2,20200911,20200921
N441417202000749,2020(년생),1(Kg),F,믹스견,진한베이지,U,http://www.animal.go.kr/files/shelter/2020/07/202009111309827_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309827.jpg,경기도 양평군 양평읍 농업기술센터길 59 (양평읍) ,양평군유기동물보호소,경계있으나 순함/419번과함께들어옴/,오빈리 P15,20200911,20200921
N441417202000748,2020(년생),1(Kg),F,믹스견,베이지,U,http://www.animal.go.kr/files/shelter/2020/07/202009111309207_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309207.jpg,경기도 양평군 양평읍 농업기술센터길 59 (양평읍) ,양평군유기동물보호소,경계있으나 순함/420번과함께들어옴/,오빈리 P15,20200911,20200921
N441417202000747,2017(년생),20(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111109804_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109804.jpg,경기도 양평군 양평읍 농업기술센터길 59 (양평읍) ,양평군유기동물보호소,순하편임/,충신로294번 3길 21,20200911,20200921
N441405202002121,2018(년생),14(Kg),M,비글,갈색/ 검은색/ 흰색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009111409921_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409921.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,초록색 목줄착용/ 활발한 아이,처인구 양지면 주북리 886-2 세븐일레븐,20200911,20200921
N441405202002120,2019(년생),4(Kg),M,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009110909735_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909735.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,용인시 동물보호센터,초록색 하네스 착용/ 예민한 아이,처인구 포곡읍 영문리 197,20200911,20200921
N441400202000376,2017(년생),4.5(Kg),M,믹스견,백/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909288_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909288.jpg,경기도 오산시 성호대로 36 (오산동) ,오산시수의사회,목줄/목걸이 없음,성호대로141,20200911,20200921
N441394202001888,2017(년생),3.5(Kg),F,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111309629_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309629.jpg,경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,없음,산황동 480부근,20200911,20200921
N441393202001911,2020(년생),10(Kg),M,믹스견,백갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109255_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109255.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,한국야생동물보호협회,순함/ ,상록구 사동 1424-2 부근,20200911,20200921
N441391202002680,2012(년생),20(Kg),F,불독,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409628_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409628.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,순함,서동대로 1730,20200911,20200921
N441391202002679,2017(년생),7.3(Kg),F,믹스견,기타,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409831_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409831.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,순함,권관리 624,20200911,20200921
N441391202002678,2010(년생),3(Kg),F,치와와,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409846_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409846.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,피부병,궁리 태평@,20200911,20200921
N441391202002677,2020(년생),4.2(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409773_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409773.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,2개월추정,용이동 52-1,20200911,20200921
N441391202002676,2020(년생),4.4(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911140990_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911140990.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,2개월추정,용이동 52-1,20200911,20200921
N441391202002675,2017(년생),20(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111409468_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409468.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,양호,송탄구조대,20200911,20200921
N441391202002673,2017(년생),13(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309754_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309754.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,경계함,삼남로 327-38,20200911,20200921
N441391202002671,2020(년생),4.2(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111309370_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111309370.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,순함,지산동 코아루@,20200911,20200921
N441386202001172,2020(년생),5.0(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109380_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109380.jpg,경기도 부천시 경인로 72 (송내동) ,가나동물병원,문학동산에서 줄에 묶인채 2마리 함께 발견/경계심이 있고/ 피부병 심함/5개월령,소사로398 원미동 문학동산,20200911,20200921
N441386202001171,2020(년생),4.8(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109148_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109148.jpg,경기도 부천시 경인로 72 (송내동) ,가나동물병원,문학동산에서 줄에 묶인채 두마리 함께 발견/순하고 사람을 잘 따름/5개월령,소사로398 원미동 문학동산,20200911,20200921
N441383202001009,2012(년생),6(Kg),M,말티즈,백,Y,http://www.animal.go.kr/files/shelter/2020/07/202009111209997_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111209997.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) ,한국야생동물보호협회,칩있음/ 이름 민아/ 순함/,만안구 양화로127번길 9 부근,20200911,20200921
N441378202001654,2018(년생),2.64(Kg),M,푸들,갈색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009111409480_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409480.jpg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,중성화됨/,수정구청,20200911,20200921
N441378202001652,2018(년생),3.4(Kg),M,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109781_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109781.jpg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,온순한 편임 중성화 안됨,하오개로357,20200911,20200921
N431373202001160,2020(년생),3.1(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111209217_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111209217.jpg,울산광역시 울주군 삼남면 중평로 85 (삼남면) ,초록동물병원,경계함,울주 삼남면 울산역길,20200911,20200921
N430365202000720,2017(년생),18.00(Kg),M,진도견,흑황,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009543_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009543.jpg,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,/,부사동 충무체육관 주변,20200911,20200921
N428356202000984,2019(년생),4.2(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909388_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909388.jpg,인천광역시 서구 가정로 346 (가정동) ,가정동물병원,옷착용/검정하네스/순함/귀여움/예쁨/집나온듯,강남시장,20200911,20200921
N428354202001069,2020(년생),5(Kg),M,코카 스파니엘,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111109445_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111109445.png,인천광역시 부평구 원적로 409 (산곡동) ,조재진동물병원,24시경 산책중 따라옴/주변을 찾아봐도 보호자는 보이지않아 밤새 보호하고 오늘 신고/목줄/하네스없음,부평구 청천동 하우스디 아파트인근,20200911,20200921
N428350202000163,2015(년생),28.00(Kg),F,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111409611_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111409611.png,인천광역시 동구 솔빛로 2 (송현동) ,인천종합동물병원,오드아이/ 순함/짖음/울음이 많음,인천 동구 방축로 177번길 31 청기와장례식장 근처,20200911,20200921
N450650202004787,2018(년생),14(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009111009773_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009773.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4316)경계심,제주시 명월 성주농장,20200911,20200921
N450650202004786,2019(년생),15(Kg),F,믹스견,검/갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009798_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009798.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4315)경계심,제주시 애월 수산북길18-5,20200911,20200921
N450650202004785,2020(년생),10(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009365_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009365.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4314)생후11개월,제주시 조천 일주동로678,20200911,20200921
N450650202004784,2020(년생),2.2(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009746_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009746.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4313)생후1개월,제주시 영평길270,20200911,20200921
N450650202004783,2020(년생),2.4(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009535_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009535.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4312)생후1개월,제주시 영평길270,20200911,20200921
N450650202004782,2020(년생),2.1(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009242_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009242.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4311)생후1개월,제주시 영평길270,20200911,20200921
N450650202004781,2020(년생),16.5(Kg),M,믹스견,흰/검,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009833_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009833.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4310)생후11개월,제주시 조천 조와로272-2,20200911,20200921
N450650202004780,2018(년생),12(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009521_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009521.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4309)머리외상/ 경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004779,2018(년생),11(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009762_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009762.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4308)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004778,2020(년생),8.6(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009131_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009131.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4307)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004777,2017(년생),13.9(Kg),M,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009699_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009699.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4306)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004776,2018(년생),12.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111009944_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111009944.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4305)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004775,2019(년생),10.1(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911090994_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911090994.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4304),서귀포시 대정 농공단지인근,20200911,20200921
N450650202004774,2018(년생),9.9(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909520_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909520.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4303)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004773,2018(년생),10.9(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200911090932_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911090932.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4302)경계심,서귀포시 대정 농공단지인근,20200911,20200921
N450650202004772,2017(년생),12.1(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009110909136_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909136.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4301)엄청사나움/ 경계심,서귀포시 표선면 민속해안로149번길2,20200911,20200921
N450650202004771,2020(년생),2.5(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909286_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909286.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4300)생후2개월/ 피부병,서귀포시 성산 고성오일시장 제주고성,20200911,20200921
N450650202004770,2020(년생),2.3(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909384_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909384.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4299)생후2개월,서귀포시 성산 고성오일시장 제주고성,20200911,20200921
N450650202004769,2020(년생),2.4(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909348_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909348.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4298)생후2개월,서귀포시 성산 고성오일시장 제주고성,20200911,20200921
N450650202004768,2020(년생),2.0(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009110909137_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009110909137.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4297)생후2개월,서귀포시 돈내코힐 리조트,20200911,20200921
N450650202004767,2020(년생),2.2(Kg),F,믹스견,검/갈,N,http://www.animal.go.kr/files/shelter/2020/07/20200911090920_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911090920.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,개체관리번호4296,서귀포시 돈내코힐 리조트,20200911,20200921
N448541202001122,2020(년생),5(Kg),M,믹스견,노랑/검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009102309333_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009102309333.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,까칠함,창녕읍 조산리,20200911,20200921
N448541202001121,2019(년생),20(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009102309981_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009102309981.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,사나움,창녕읍 도야리,20200911,20200921
N448541202001120,2019(년생),15(Kg),M,믹스견,검정/노랑,N,http://www.animal.go.kr/files/shelter/2020/07/202009102309104_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009102309104.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,친숙함,영산면 성내리,20200911,20200921
N448541202001119,2018(년생),15(Kg),F,믹스견,검정/노랑,N,http://www.animal.go.kr/files/shelter/2020/07/202009102309470_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009102309470.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,친숙함,남지읍 성사리,20200911,20200921
N448541202001118,2018(년생),20(Kg),M,믹스견,노랑,N,http://www.animal.go.kr/files/shelter/2020/07/202009102309164_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009102309164.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,친숙함,남지읍 성사리,20200911,20200921
N448541202001117,2019(년생),6(Kg),M,푸들,검정,N,http://www.animal.go.kr/files/shelter/2020/07/20200910230945_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200910230945.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28-1,창녕 유기동물보호소,귀여움,남지읍 상대포,20200911,20200921
